기준일자,종목코드,종목명,현재가,전일대비,등락률,시가,고가,저가,거래량,시가총액
2025-03-26,340930,유일에너테크,2060,10,0.49,2050,2105,1990,103785,70461167000
2025-03-24,341170,퓨쳐메디신,1213,158,14.98,1200,1213,1190,11442,12776777665
2025-03-25,341170,퓨쳐메디신,1394,181,14.92,1299,1394,1299,12698,14683287770
2025-03-26,341170,퓨쳐메디신,1598,204,14.63,1500,1603,1500,2565,16832061590
2025-03-24,341310,이앤에치,699,0,0.0,699,699,699,1,12088086600
2025-03-25,341310,이앤에치,699,0,0.0,0,0,0,0,12088086600
2025-03-26,341310,이앤에치,699,0,0.0,0,0,0,0,12088086600
2025-03-24,343090,HLB사이언스,1750,61,3.61,1627,1880,1627,48620,31223169250
2025-03-25,343090,HLB사이언스,1821,71,4.06,1844,1844,1751,11277,32489937831
2025-03-26,343090,HLB사이언스,1786,-35,-1.92,1704,1856,1704,6691,31865474446
2025-03-24,344820,KCC글라스,31600,-150,-0.47,31750,31900,31450,19067,504668179200
2025-03-25,344820,KCC글라스,31800,200,0.63,31700,32200,31550,39842,507862281600
2025-03-26,344820,KCC글라스,31700,-100,-0.31,32150,32200,31650,22052,506265230400
2025-03-24,344860,이노진,1570,-18,-1.13,1560,1593,1556,69876,18887100000
2025-03-25,344860,이노진,1633,63,4.01,1570,1680,1552,64831,19644990000
2025-03-26,344860,이노진,1681,48,2.94,1633,1699,1625,43816,20222430000
2025-03-24,346010,타이드,1200,0,0.0,0,0,0,0,5832074400
2025-03-25,346010,타이드,1200,0,0.0,0,0,0,0,5832074400
2025-03-26,346010,타이드,1200,0,0.0,0,0,0,0,5832074400
2025-03-24,347000,센코,2205,25,1.15,2140,2255,2140,38021,72775972080
2025-03-25,347000,센코,2200,-5,-0.23,2205,2240,2180,52288,72610947200
2025-03-26,347000,센코,2230,30,1.36,2200,2290,2180,41643,73601096480
2025-03-24,347700,라이프시맨틱스,7230,-320,-4.24,7370,7550,7140,288888,278361629910
2025-03-25,347700,라이프시맨틱스,7450,220,3.04,7160,7570,7020,194459,286831831650
2025-03-26,347700,라이프시맨틱스,7900,450,6.04,7280,7970,7270,277218,304157244300
2025-03-24,347740,피엔케이피부임상연구센타,2185,-5,-0.23,2175,2200,2175,9784,65573108560
2025-03-25,347740,피엔케이피부임상연구센타,2165,-20,-0.92,2180,2200,2155,22676,64972897040
2025-03-26,347740,피엔케이피부임상연구센타,2180,15,0.69,2165,2195,2135,31655,65423055680
2025-03-24,347770,핌스,1501,1,0.07,1486,1530,1466,29246,34308420042
2025-03-25,347770,핌스,1538,37,2.47,1486,1549,1486,48387,35154130596
2025-03-26,347770,핌스,1502,-36,-2.34,1523,1537,1490,25628,34331277084
2025-03-24,347850,디앤디파마텍,51400,-400,-0.77,51800,53100,50700,70019,550355271400
2025-03-25,347850,디앤디파마텍,51000,-400,-0.78,51900,52600,50500,104370,546072351000
2025-03-26,347850,디앤디파마텍,48850,-2150,-4.22,51500,51500,48600,156056,523051653850
2025-03-24,347860,알체라,1510,-40,-2.58,1581,1587,1501,428640,58453551110
2025-03-25,347860,알체라,1500,-10,-0.66,1522,1528,1486,266014,58066441500
2025-03-26,347860,알체라,1493,-7,-0.47,1488,1550,1483,384722,57795464773
2025-03-24,347890,엠투아이,5390,60,1.13,5330,5390,5290,5889,91162169560
2025-03-25,347890,엠투아이,5350,-40,-0.74,5330,5460,5320,8937,90485641400
2025-03-26,347890,엠투아이,5350,0,0.0,5370,5380,5250,4552,90485641400
2025-03-24,348030,모비릭스,4490,25,0.56,4445,4535,4400,3819,43121062000
2025-03-25,348030,모비릭스,4415,-75,-1.67,4495,4535,4405,3901,42400777000
2025-03-26,348030,모비릭스,4415,0,0.0,4415,4465,4400,4722,42400777000
2025-03-24,348080,큐라티스,516,-79,-13.28,590,599,516,911568,29908837824
2025-03-25,348080,큐라티스,560,44,8.53,549,587,526,632074,32459203840
2025-03-26,348080,큐라티스,588,28,5.0,560,690,560,1308169,34082164032
2025-03-24,348150,고바이오랩,4575,-45,-0.97,4580,4650,4565,23192,88635363750
2025-03-25,348150,고바이오랩,4560,-15,-0.33,4590,4625,4520,32349,88344756000
2025-03-26,348150,고바이오랩,4545,-15,-0.33,4560,4605,4490,17195,88054148250
2025-03-24,348210,넥스틴,63000,200,0.32,62000,63200,61500,48184,660051315000
2025-03-25,348210,넥스틴,60400,-2600,-4.13,62600,64000,60400,59859,632811102000
2025-03-26,348210,넥스틴,62000,1600,2.65,61300,62700,60100,56046,649574310000
2025-03-24,348340,뉴로메카,27000,0,0.0,26500,27500,26450,59448,301083723000
2025-03-25,348340,뉴로메카,26400,-600,-2.22,27300,27400,25950,87179,294392973600
2025-03-26,348340,뉴로메카,26150,-250,-0.95,26400,26500,25600,62826,291605161350
2025-03-24,348350,위드텍,7270,20,0.28,7250,7310,7170,6261,74034772000
2025-03-25,348350,위드텍,7170,-100,-1.38,7260,7310,7170,7350,73016412000
2025-03-26,348350,위드텍,7170,0,0.0,7170,7220,7130,11487,73016412000
2025-03-24,348370,엔켐,80200,-5000,-5.87,87100,87100,78000,301993,1699782539200
2025-03-25,348370,엔켐,78000,-2200,-2.74,81800,82300,77500,158671,1653155634000
2025-03-26,348370,엔켐,79800,1800,2.31,78700,81500,75800,182696,1691305379400
2025-03-24,348950,제이알글로벌리츠,2655,35,1.34,2600,2665,2600,314695,524033280000
2025-03-25,348950,제이알글로벌리츠,2650,-5,-0.19,2655,2675,2630,244046,523046400000
2025-03-26,348950,제이알글로벌리츠,2680,30,1.13,2650,2685,2640,275462,528967680000
2025-03-24,350520,이지스레지던스리츠,4115,-5,-0.12,4110,4125,4105,10984,151704421230
2025-03-25,350520,이지스레지던스리츠,4105,-10,-0.24,4135,4135,4080,28719,151335759210
2025-03-26,350520,이지스레지던스리츠,4130,25,0.61,4120,4145,4110,23985,152257414260
2025-03-24,351020,미쥬,9930,1290,14.93,9930,9930,9930,5,20604750000
2025-03-25,351020,미쥬,9930,0,0.0,0,0,0,0,20604750000
2025-03-26,351020,미쥬,9900,-30,-0.3,0,0,0,0,20542500000
2025-03-24,351320,에스에이티이엔지,2305,-245,-9.61,2550,2605,2260,197613,50746617230
2025-03-25,351320,에스에이티이엔지,2480,175,7.59,2305,2480,2270,57315,54599397280
2025-03-26,351320,에스에이티이엔지,2445,-35,-1.41,2480,2505,2415,55622,53828841270
2025-03-24,351330,이삭엔지니어링,7080,-40,-0.56,7120,7280,7050,13113,58682721600
2025-03-25,351330,이삭엔지니어링,7020,-60,-0.85,7020,7200,6950,38421,58185410400
2025-03-26,351330,이삭엔지니어링,7000,-20,-0.28,6970,7060,6870,24624,58019640000
2025-03-24,351870,차이커뮤니케이션,8140,190,2.39,7870,8210,7710,27962,90847625880
2025-03-25,351870,차이커뮤니케이션,7820,-320,-3.93,8020,8300,7820,30888,87276220440
2025-03-26,351870,차이커뮤니케이션,7980,160,2.05,7790,7980,7770,14082,89061923160
2025-03-24,352090,스톰테크,3400,-20,-0.58,3440,3445,3380,62049,91368193200
2025-03-25,352090,스톰테크,3340,-60,-1.76,3400,3435,3330,92410,89755813320
2025-03-26,352090,스톰테크,3325,-15,-0.45,3345,3420,3325,57342,89352718350
2025-03-24,352480,씨앤씨인터내셔널,43350,1900,4.58,41450,44250,41450,183174,434104342350
2025-03-25,352480,씨앤씨인터내셔널,42850,-500,-1.15,43350,44050,42200,140205,429097371850
2025-03-26,352480,씨앤씨인터내셔널,42200,-650,-1.52,43750,43900,42000,97899,422588310200
2025-03-24,352700,씨앤투스,2580,-10,-0.39,2585,2610,2565,11656,70374399420
2025-03-25,352700,씨앤투스,2580,0,0.0,2585,2605,2565,10816,70374399420
2025-03-26,352700,씨앤투스,2590,10,0.39,2590,2605,2565,15089,70647168410
2025-03-24,352770,클리노믹스,584,-67,-10.29,655,667,584,3729051,22709489992
2025-03-25,352770,클리노믹스,601,17,2.91,595,675,584,8478902,23370553913
2025-03-26,352770,클리노믹스,548,-53,-8.82,626,660,500,5835408,21309589924
2025-03-24,352820,하이브,233000,1000,0.43,232500,239000,230500,106819,9704938601000
2025-03-25,352820,하이브,240000,7000,3.0,231500,242000,231000,127121,9996503280000
2025-03-26,352820,하이브,242000,2000,0.83,243000,244000,238000,99315,10079807474000
2025-03-24,352910,오비고,4955,-10,-0.2,5010,5010,4930,9635,62620308910
2025-03-25,352910,오비고,5130,175,3.53,4965,5190,4940,49779,64831924260
2025-03-26,352910,오비고,4905,-225,-4.39,5120,5400,4630,151402,61988418810
2025-03-24,352940,인바이오,2165,55,2.61,2110,2170,2080,7084,23528635450
2025-03-25,352940,인바이오,2165,0,0.0,2150,2165,2130,2028,23528635450
2025-03-26,352940,인바이오,2180,15,0.69,2165,2235,2125,4572,23691651400
2025-03-24,353190,휴럼,673,-16,-2.32,689,689,673,31297,26501676660
2025-03-25,353190,휴럼,660,-13,-1.93,670,675,660,52496,25989757200
2025-03-26,353190,휴럼,680,20,3.03,660,723,660,168740,26777325600
2025-03-24,353200,대덕전자,18020,-580,-3.12,18690,18690,18000,371839,890492988500
2025-03-25,353200,대덕전자,17800,-220,-1.22,18160,18450,17650,337934,879621265000
2025-03-26,353200,대덕전자,17640,-160,-0.9,17830,18100,17580,331590,871714557000
2025-03-24,35320K,대덕전자1우,8100,0,0.0,8100,8170,8020,2470,16973703900
2025-03-25,35320K,대덕전자1우,8050,-50,-0.62,8100,8130,8010,3505,16868927950
2025-03-26,35320K,대덕전자1우,8090,40,0.5,7980,8110,7980,2704,16952748710
2025-03-24,353590,오토앤,3900,30,0.78,4000,4000,3890,12776,50214723000
2025-03-25,353590,오토앤,3930,30,0.77,3940,4330,3930,92170,50600990100
2025-03-26,353590,오토앤,3950,20,0.51,3900,4030,3900,11391,50858501500
2025-03-24,353810,이지바이오,4780,105,2.25,4625,4815,4625,181209,163436421600
2025-03-25,353810,이지바이오,4840,60,1.26,4825,4970,4780,231775,165487924800
2025-03-26,353810,이지바이오,4885,45,0.93,4870,4890,4805,143279,167026552200
2025-03-24,354200,엔젠바이오,1599,39,2.5,1558,1608,1553,62006,31690155666
2025-03-25,354200,엔젠바이오,1569,-30,-1.88,1603,1603,1568,46440,31095593646
2025-03-26,354200,엔젠바이오,1578,9,0.57,1575,1602,1565,49994,31273962252
2025-03-24,354320,알멕,27750,-650,-2.29,28350,28350,27300,31071,177360822750
2025-03-25,354320,알멕,27550,-200,-0.72,27800,28450,27550,47857,176082546550
2025-03-26,354320,알멕,27850,300,1.09,27300,28400,27300,32698,177999960850
2025-03-24,354390,바스칸바이오제약,4335,-10,-0.23,0,0,0,0,30424100745
2025-03-25,354390,바스칸바이오제약,4330,-5,-0.12,0,0,0,0,30389009510
2025-03-26,354390,바스칸바이오제약,4290,-40,-0.92,0,0,0,0,30108279630
2025-03-24,355150,코스텍시스,7100,-100,-1.39,7200,7280,6970,48090,55361185000
2025-03-25,355150,코스텍시스,6600,-500,-7.04,7010,7290,6520,103090,51462510000
2025-03-26,355150,코스텍시스,6590,-10,-0.15,6600,6810,6360,65339,51384536500
2025-03-24,355390,크라우드웍스,6720,170,2.6,6550,6960,6420,137892,60062929920
2025-03-25,355390,크라우드웍스,6300,-420,-6.25,6830,6830,6260,106152,56308996800
2025-03-26,355390,크라우드웍스,6340,40,0.63,6220,6460,6160,66645,56666514240
2025-03-24,355690,에이텀,6800,-70,-1.02,6840,7290,6740,6173,36753864000
2025-03-25,355690,에이텀,6500,-300,-4.41,6750,6810,6400,10825,35132370000
2025-03-26,355690,에이텀,6470,-30,-0.46,6800,6800,6360,7071,34970220600
2025-03-24,356680,엑스게이트,8270,-50,-0.6,8320,8560,8270,407209,236054678840
2025-03-25,356680,엑스게이트,7840,-430,-5.2,8520,8590,7820,962225,223780977280
2025-03-26,356680,엑스게이트,7990,150,1.91,7700,8050,7680,397106,228062501080
2025-03-24,356860,티엘비,24900,1900,8.26,22750,25000,22400,3566132,244832487000
2025-03-25,356860,티엘비,22800,-2100,-8.43,25250,25850,22600,2626096,224183964000
2025-03-26,356860,티엘비,23900,1100,4.82,22850,24650,22650,3080604,234999857000
2025-03-24,356890,싸이버원,4120,15,0.37,4110,4240,4040,144329,49249759000
2025-03-25,356890,싸이버원,4175,55,1.33,4165,4220,4085,97025,49907219375
2025-03-26,356890,싸이버원,4255,80,1.92,4170,4260,4105,130578,50863525375
2025-03-24,357120,코람코라이프인프라리츠,4455,-45,-1.0,4500,4500,4440,40724,433629002070
2025-03-25,357120,코람코라이프인프라리츠,4460,5,0.11,4455,4475,4430,57994,434115678840
2025-03-26,357120,코람코라이프인프라리츠,4455,-5,-0.11,4460,4500,4440,44264,433629002070
2025-03-24,357230,에이치피오,2545,-10,-0.39,2535,2570,2515,10128,107117744415
2025-03-25,357230,에이치피오,2545,0,0.0,2545,2560,2500,7527,107117744415
2025-03-26,357230,에이치피오,2545,0,0.0,2550,2555,2520,4195,107117744415
2025-03-24,357250,미래에셋맵스리츠,2670,0,0.0,2705,2705,2665,11139,66736930350
2025-03-25,357250,미래에셋맵스리츠,2675,5,0.19,2705,2705,2665,12969,66861905875
2025-03-26,357250,미래에셋맵스리츠,2680,5,0.19,2690,2690,2640,19941,66986881400
2025-03-24,357430,마스턴프리미어리츠,1502,1,0.07,1501,1503,1497,19306,45818971114
2025-03-25,357430,마스턴프리미어리츠,1505,3,0.2,1505,1506,1501,38203,45910487035
2025-03-26,357430,마스턴프리미어리츠,1513,8,0.53,1505,1513,1504,37899,46154529491
2025-03-24,357550,석경에이티,48800,800,1.67,48150,49300,47400,4319,266204000000
2025-03-25,357550,석경에이티,47550,-1250,-2.56,49300,49600,47550,10079,259385250000
2025-03-26,357550,석경에이티,49000,1450,3.05,47600,49200,47350,6202,267295000000
2025-03-24,357580,아모센스,6090,-10,-0.16,6130,6160,6000,7343,68331407760
2025-03-25,357580,아모센스,5930,-160,-2.63,6090,6090,5930,14070,66536165520
2025-03-26,357580,아모센스,6000,70,1.18,5940,6040,5850,22257,67321584000
2025-03-24,357780,솔브레인,201500,-5000,-2.42,204500,206000,201000,13007,1567381049000
2025-03-25,357780,솔브레인,201000,-500,-0.25,204500,205000,199300,16808,1563491766000
2025-03-26,357780,솔브레인,202500,1500,0.75,201000,204500,200500,8993,1575159615000
2025-03-24,357880,SKAI,2080,163,8.5,2050,2082,1915,552668,70559232640
2025-03-25,357880,SKAI,1998,-82,-3.94,2100,2115,1987,261542,67777570584
2025-03-26,357880,SKAI,1924,-74,-3.7,2005,2050,1906,360579,65327532556
2025-03-24,358570,지아이이노베이션,15200,30,0.2,15310,15610,15050,383606,673432944800
2025-03-25,358570,지아이이노베이션,14950,-250,-1.64,15310,15470,14630,519452,662356745050
2025-03-26,358570,지아이이노베이션,14660,-290,-1.94,15000,15000,14010,483772,649508353340
2025-03-24,359090,씨엔알리서치,1072,7,0.66,1065,1085,1055,109787,60810155152
2025-03-25,359090,씨엔알리서치,1070,-2,-0.19,1065,1090,1062,114718,60696703370
2025-03-26,359090,씨엔알리서치,1068,-2,-0.19,1080,1080,1060,89628,60583251588
2025-03-24,360070,탑머티리얼,31500,200,0.64,31700,32250,30650,36724,255507304500
2025-03-25,360070,탑머티리얼,30500,-1000,-3.17,31500,32000,30250,44159,247395961500
2025-03-26,360070,탑머티리얼,30650,150,0.49,30550,31250,30050,31941,248612662950
2025-03-24,360350,코셈,7260,-90,-1.22,7400,7400,7200,31165,41418082200
2025-03-25,360350,코셈,7130,-130,-1.79,7210,7380,7040,26371,40676436100
2025-03-26,360350,코셈,7050,-80,-1.12,7130,7190,7020,21466,40220038500
2025-03-24,361390,제노코,17610,-220,-1.23,17540,17800,17460,50406,132088894290
2025-03-25,361390,제노코,16830,-780,-4.43,17610,17700,16630,102971,126238278870
2025-03-26,361390,제노코,16720,-110,-0.65,17000,17130,16560,39746,125413192080
2025-03-24,361570,알비더블유,2650,45,1.73,2600,2680,2570,120230,76169721150
2025-03-25,361570,알비더블유,2605,-45,-1.7,2635,2650,2580,26461,74876273055
2025-03-26,361570,알비더블유,2595,-10,-0.38,2630,2630,2555,13069,74588840145
2025-03-24,361610,SK아이이테크놀로지,25050,-350,-1.38,25250,25550,24700,97998,1786004679600
2025-03-25,361610,SK아이이테크놀로지,24400,-650,-2.59,25300,25550,24200,142411,1739661244800
2025-03-26,361610,SK아이이테크놀로지,24850,450,1.84,24700,25350,24350,106712,1771745161200
2025-03-24,361670,삼영에스앤씨,4450,-125,-2.73,4545,4595,4450,10202,25221078100
2025-03-25,361670,삼영에스앤씨,4525,75,1.69,4445,4685,4440,5333,25646152450
2025-03-26,361670,삼영에스앤씨,4535,10,0.22,4630,4630,4450,4544,25702829030
2025-03-24,362320,청담글로벌,5440,30,0.55,5440,5530,5320,75662,111799017600
2025-03-25,362320,청담글로벌,5390,-50,-0.92,5470,5560,5320,84792,110771453100
2025-03-26,362320,청담글로벌,5400,10,0.19,5390,5460,5350,35635,110976966000
2025-03-24,362990,드림인사이트,2020,5,0.25,2020,2075,2000,67463,33937159480
2025-03-25,362990,드림인사이트,2040,20,0.99,2050,2075,2020,63314,34273170960
2025-03-26,362990,드림인사이트,2015,-25,-1.23,2025,2080,2015,63984,33853156610
2025-03-24,363250,진시스템,10500,190,1.84,10310,10700,10270,32288,73844379000
2025-03-25,363250,진시스템,10540,40,0.38,10500,10790,10350,32238,74125690920
2025-03-26,363250,진시스템,10140,-400,-3.8,10510,10650,10060,42986,71312571720
2025-03-24,363260,모비데이즈,2005,-30,-1.47,2020,2150,1997,612451,64488356845
2025-03-25,363260,모비데이즈,1993,-12,-0.6,2005,2045,1980,282178,64102391617
2025-03-26,363260,모비데이즈,1998,5,0.25,1993,2020,1973,205547,64263210462
2025-03-24,363280,티와이홀딩스,2250,-25,-1.1,2270,2270,2205,118528,113465853000
2025-03-25,363280,티와이홀딩스,2255,5,0.22,2220,2270,2200,65048,113717999340
2025-03-26,363280,티와이홀딩스,2215,-40,-1.77,2255,2265,2185,309414,111700828620
2025-03-24,36328K,티와이홀딩스우,3805,-15,-0.39,3820,3820,3740,11695,4729668270
2025-03-25,36328K,티와이홀딩스우,3790,-15,-0.39,3805,3805,3750,1829,4711023060
2025-03-26,36328K,티와이홀딩스우,3740,-50,-1.32,3770,3770,3725,5043,4648872360
2025-03-24,365270,큐라클,7040,230,3.38,6810,7130,6700,97366,98338936960
2025-03-25,365270,큐라클,6910,-130,-1.85,7020,7210,6860,49802,96523019090
2025-03-26,365270,큐라클,6650,-260,-3.76,6910,7050,6510,105004,92891183350
2025-03-24,365330,에스와이스틸텍,5700,60,1.06,5550,5830,5490,339622,174477000000
2025-03-25,365330,에스와이스틸텍,5650,-50,-0.88,5700,5930,5610,454867,172946500000
2025-03-26,365330,에스와이스틸텍,5500,-150,-2.65,5650,5770,5500,364469,168355000000
2025-03-24,365340,성일하이텍,35700,-950,-2.59,36650,36700,35350,21248,433683600000
2025-03-25,365340,성일하이텍,35200,-500,-1.4,35750,36150,35050,13469,427609600000
2025-03-26,365340,성일하이텍,34600,-600,-1.7,35550,35700,34450,53418,420320800000
2025-03-24,365550,ESR켄달스퀘어리츠,5030,-10,-0.2,5000,5040,4960,162766,1071837670000
2025-03-25,365550,ESR켄달스퀘어리츠,5030,0,0.0,5000,5050,4975,130384,1071837670000
2025-03-26,365550,ESR켄달스퀘어리츠,4900,-130,-2.58,5030,5040,4850,222404,1044136100000
2025-03-24,365590,하이딥,633,-1,-0.16,640,640,615,51023,97533443277
2025-03-25,365590,하이딥,621,-12,-1.9,633,637,590,265901,95684468049
2025-03-26,365590,하이딥,617,-4,-0.64,621,634,605,193446,95068142973
2025-03-24,365900,브이씨,3655,0,0.0,3610,3880,3405,6023,26719146500
2025-03-25,365900,브이씨,3725,70,1.92,3675,3800,3500,2712,27230867500
2025-03-26,365900,브이씨,3670,-55,-1.48,3690,3720,3510,3760,26828801000
2025-03-24,366030,공구우먼,4195,-30,-0.71,4200,4265,4165,43585,95032900750
2025-03-25,366030,공구우먼,4120,-75,-1.79,4170,4295,4070,62040,93333862000
2025-03-26,366030,공구우먼,4145,25,0.61,4100,4195,4100,36156,93900208250
2025-03-24,367000,플래티어,4160,-35,-0.83,4180,4390,4160,3328,34894941120
2025-03-25,367000,플래티어,4300,140,3.37,4240,4350,4115,12238,36069290100
2025-03-26,367000,플래티어,4395,95,2.21,4255,4395,4200,12815,36866169765
2025-03-24,368030,창대정밀,8580,0,0.0,0,0,0,0,15009054060
2025-03-25,368030,창대정밀,8580,0,0.0,0,0,0,0,15009054060
2025-03-26,368030,창대정밀,8580,0,0.0,0,0,0,0,15009054060
2025-03-24,368600,아이씨에이치,3535,585,19.83,2955,3835,2920,3354016,61998053110
2025-03-25,368600,아이씨에이치,3230,-305,-8.63,3845,4225,3180,3211982,56648857580
2025-03-26,368600,아이씨에이치,3110,-120,-3.72,3270,3320,3110,247626,54544256060
2025-03-24,368770,파이버프로,7160,-110,-1.51,7280,7410,7080,528816,235236251000
2025-03-25,368770,파이버프로,7120,-40,-0.56,7300,7320,7080,491043,233922082000
2025-03-26,368770,파이버프로,6930,-190,-2.67,7090,7090,6720,683289,227679779250
2025-03-24,368970,오에스피,2470,-10,-0.4,2455,2500,2420,29962,23085015200
2025-03-25,368970,오에스피,2450,-20,-0.81,2470,2475,2420,17491,22898092000
2025-03-26,368970,오에스피,2470,20,0.82,2450,2475,2420,6805,23085015200
2025-03-24,369370,블리츠웨이스튜디오,1527,-2,-0.13,1558,1558,1480,45894,76154408097
2025-03-25,369370,블리츠웨이스튜디오,1536,9,0.59,1521,1542,1508,4682,76603255296
2025-03-26,369370,블리츠웨이스튜디오,1550,14,0.91,1553,1553,1510,2052,77301462050
2025-03-24,370090,퓨런티어,17260,170,0.99,16940,17560,16870,58454,147690885800
2025-03-25,370090,퓨런티어,16910,-350,-2.03,17850,18150,16850,801638,144695995300
2025-03-26,370090,퓨런티어,17010,100,0.59,16920,17290,16920,57963,145551678300
2025-03-24,371950,풍원정밀,12870,460,3.71,12080,13000,12080,30158,270791080560
2025-03-25,371950,풍원정밀,13150,280,2.18,13300,13300,12920,59151,276682417200
2025-03-26,371950,풍원정밀,12810,-340,-2.59,13150,13540,12810,60164,269528651280
2025-03-24,372170,윤성에프앤씨,35500,-800,-2.2,36400,36750,35300,26762,283256204000
2025-03-25,372170,윤성에프앤씨,35100,-400,-1.13,35600,36300,35000,23087,280064584800
2025-03-26,372170,윤성에프앤씨,35550,450,1.28,35100,35900,34950,19685,283655156400
2025-03-24,372320,큐로셀,28550,700,2.51,27800,28575,27500,39889,405389815150
2025-03-25,372320,큐로셀,28300,-250,-0.88,28500,28700,28050,35586,401839991900
2025-03-26,372320,큐로셀,27800,-500,-1.77,28600,29100,27700,35062,394740345400
2025-03-24,372800,아이티아이즈,4370,-125,-2.78,4500,4525,4365,4365,26337946300
2025-03-25,372800,아이티아이즈,4400,30,0.69,4370,4450,4345,872,26518756000
2025-03-26,372800,아이티아이즈,4390,-10,-0.23,4400,4450,4270,8765,26458486100
2025-03-24,372910,한컴라이프케어,3420,115,3.48,3400,3655,3365,2151629,94646468520
2025-03-25,372910,한컴라이프케어,3510,90,2.63,3445,3540,3380,619223,97137165060
2025-03-26,372910,한컴라이프케어,3415,-95,-2.71,3860,3860,3415,2968520,94508096490
2025-03-24,373110,엑셀세라퓨틱스,3920,-10,-0.25,3900,3920,3800,40487,42878771040
2025-03-25,373110,엑셀세라퓨틱스,3840,-80,-2.04,3885,3965,3795,125863,42003694080
2025-03-26,373110,엑셀세라퓨틱스,3880,40,1.04,3820,3950,3790,29730,42441232560
2025-03-24,373160,데이원컴퍼니,6440,10,0.16,6450,6510,6400,21777,87618930560
2025-03-25,373160,데이원컴퍼니,6470,30,0.47,6370,6580,6370,17423,88027093280
2025-03-26,373160,데이원컴퍼니,6380,-90,-1.39,6470,6480,6370,10902,86802605120
2025-03-24,373170,엠아이큐브솔루션,7210,-180,-2.44,7430,7430,7090,7982,36323475300
2025-03-25,373170,엠아이큐브솔루션,7150,-60,-0.83,7210,7650,7080,10420,36021199500
2025-03-26,373170,엠아이큐브솔루션,7260,110,1.54,7160,7600,7060,3254,36575371800
2025-03-24,373200,엑스플러스,798,-5,-0.62,807,811,751,909230,71605463286
2025-03-25,373200,엑스플러스,799,1,0.13,798,803,721,1164017,71695194443
2025-03-26,373200,엑스플러스,780,-19,-2.38,794,800,770,477021,69990302460
2025-03-24,373220,LG에너지솔루션,331500,2500,0.76,331000,335000,328500,148739,77571000000000
2025-03-25,373220,LG에너지솔루션,335500,4000,1.21,336500,342500,334000,179131,78507000000000
2025-03-26,373220,LG에너지솔루션,360000,24500,7.3,338500,365000,337500,537163,84240000000000
2025-03-24,375500,DL이앤씨,41500,-550,-1.31,41750,42000,40950,146681,1605785354500
2025-03-25,375500,DL이앤씨,41200,-300,-0.72,41100,42150,40700,207017,1594177267600
2025-03-26,375500,DL이앤씨,41950,750,1.82,41600,42600,41400,132838,1623197484850
2025-03-24,37550K,DL이앤씨우,17350,-30,-0.17,17400,17530,17170,4294,36675904750
2025-03-25,37550K,DL이앤씨우,17040,-310,-1.79,17400,17570,17000,1846,36020600400
2025-03-26,37550K,DL이앤씨우,17030,-10,-0.06,17050,17240,17000,3118,35999461550
2025-03-24,37550L,DL이앤씨2우(전환),24950,-1250,-4.77,26650,26650,24900,12666,52693177450
2025-03-25,37550L,DL이앤씨2우(전환),25250,300,1.2,25550,25700,25200,1701,53326762750
2025-03-26,37550L,DL이앤씨2우(전환),26450,1200,4.75,25050,26700,25050,1919,55861103950
2025-03-24,376180,피코그램,2285,-25,-1.08,2290,2310,2265,18765,42252798730
2025-03-25,376180,피코그램,2280,-5,-0.22,2225,2300,2225,71154,42160341840
2025-03-26,376180,피코그램,2350,70,3.07,2280,2395,2240,113807,43454738300
2025-03-24,376270,에이치이엠파마,23350,750,3.32,22650,23850,22300,57283,162563610650
2025-03-25,376270,에이치이엠파마,24600,1250,5.35,23600,26000,23600,147717,171266159400
2025-03-26,376270,에이치이엠파마,23800,-800,-3.25,24900,25300,23800,71648,165696528200
2025-03-24,376290,씨유테크,3165,-35,-1.09,3265,3265,3085,9723,55885987500
2025-03-25,376290,씨유테크,3210,45,1.42,3170,3210,3145,14668,56680575000
2025-03-26,376290,씨유테크,3140,-70,-2.18,3170,3295,3140,5869,55444550000
2025-03-24,376300,디어유,39900,-100,-0.25,40000,41100,39500,154901,947162399400
2025-03-25,376300,디어유,38900,-1000,-2.51,40200,40200,38450,125860,923423993400
2025-03-26,376300,디어유,40300,1400,3.6,39350,40300,38950,156149,956657761800
2025-03-24,376930,노을,2705,-90,-3.22,2805,2835,2695,509241,99941797300
2025-03-25,376930,노을,2690,-15,-0.55,2705,2795,2650,407009,99387591400
2025-03-26,376930,노을,2685,-5,-0.19,2680,2720,2650,354828,99202856100
2025-03-24,376980,원티드랩,5730,-150,-2.55,5830,5850,5650,61657,55896115620
2025-03-25,376980,원티드랩,5680,-50,-0.87,5730,5800,5630,50630,55408365920
2025-03-26,376980,원티드랩,6040,360,6.34,5650,6200,5620,88226,58920163760
2025-03-24,377030,비트맥스,1757,45,2.63,1720,1761,1680,93620,65415257054
2025-03-25,377030,비트맥스,1770,13,0.74,1800,1865,1747,485406,65899262940
2025-03-26,377030,비트맥스,2080,310,17.51,1770,2140,1770,2572363,77440941760
2025-03-24,377190,디앤디플랫폼리츠,3255,-45,-1.36,3295,3300,3245,98966,287742000000
2025-03-25,377190,디앤디플랫폼리츠,3230,-25,-0.77,3270,3270,3225,89669,285532000000
2025-03-26,377190,디앤디플랫폼리츠,3300,70,2.17,3230,3305,3230,171344,291720000000
2025-03-24,377220,프롬바이오,1870,-1,-0.05,1832,1896,1832,15317,52939700000
